,idaviso,idcaracteristica
727575,47439103,1000105
727576,47439103,1000110
727577,47439103,1000111
728860,48544678,1000004
728861,48544678,1000016
728862,48544678,1000100
728863,48544678,1000102
728864,48544678,1000103
728865,48544678,1000111
728866,48544678,1000117
728959,48268579,1000016
728960,48268579,1000018
728961,48268579,1000019
728962,48268579,1000046
728963,48268579,1000097
728964,48268579,1000100
728965,48268579,1000102
728966,48268579,1000103
728967,48268579,1000104
728968,48268579,1000106
728969,48268579,1000108
728970,48268579,1000110
728971,48268579,1000111
728972,48268579,1000112
728973,48268579,1000117
728974,48268579,1000118
729252,48553517,1000027
729253,48553517,1000038
729254,48553517,1000095
729255,48553517,1000102
729256,48553517,1000103
729257,48553517,1000109
729258,48553517,1000114
729259,48553517,2000137
729260,48553517,2000141
729583,48715293,1000016
729584,48715293,1000019
729585,48715293,1000027
729586,48715293,1000029
729587,48715293,1000038
729588,48715293,1000100
729589,48715293,1000102
729590,48715293,1000110
729591,48715293,1000111
729592,48715293,1000117
729593,48715293,2000148
730281,48369703,1000102
730282,48369703,1000107
730283,48369703,1000112
730284,48369703,2000148
733310,48503229,1000009
733311,48503229,1000015
733312,48503229,1000019
733313,48503229,1000027
733314,48503229,1000029
733315,48503229,1000100
733316,48503229,1000102
733317,48503229,1000103
733318,48503229,1000108
733319,48503229,1000111
733320,48503229,1000112
733321,48503229,1000116
733322,48503229,2000148
733323,48503229,2000171
733384,48658782,1000016
733385,48658782,1000018
733386,48658782,1000025
733387,48658782,1000026
733388,48658782,1000038
733389,48658782,1000097
733390,48658782,1000113
734095,48658872,1000016
734096,48658872,1000018
734097,48658872,1000025
734098,48658872,1000026
734099,48658872,1000038
734100,48687966,1000001
734101,48687966,1000016
734102,48687966,1000025
734103,48687966,1000026
734104,48687966,1000038
734105,48687966,1000068
734106,48687966,1000071
734107,48687966,1000078
734108,48687966,1000079
734109,48687966,1000085
734110,48687966,1000088
734111,48687966,1000090
734112,48687966,1000095
734113,48687966,1000099
734114,48687966,1000100
734115,48687966,1000101
734116,48687966,1000102
734117,48687966,1000103
734118,48687966,1000106
734119,48687966,1000107
734120,48687966,1000108
734121,48687966,1000109
734122,48687966,1000110
734123,48687966,1000111
734124,48687966,1000114
734125,48687966,1000116
734126,48687966,1000117
734127,48687966,1000118
735088,48701205,1000004
735089,48701205,1000016
735090,48701205,1000038
735091,48701205,1000102
735092,48701205,1000103
735093,48701205,1000110
735094,48701205,1000111
735153,48353548,1000004
735154,48353548,1000016
735155,48353548,1000100
735156,48353548,1000102
735157,48353548,1000103
735773,48715232,1000001
735774,48715232,1000002
735775,48715232,1000004
735776,48715232,1000016
735777,48715232,1000018
735778,48715232,1000019
735779,48715232,1000027
735780,48715232,1000029
735781,48715232,1000038
735782,48715232,1000046
735783,48715232,1000078
735784,48715232,1000100
735785,48715232,1000102
735786,48715232,1000103
735787,48715232,1000107
735788,48715232,1000108
735789,48715232,1000109
735790,48715232,1000110
735791,48715232,1000111
735792,48715232,1000112
735793,48715232,1000114
735794,48715232,1000117
735795,48715232,2000137
735796,48715232,2000138
735797,48715232,2000141
735798,48715232,2000148
735799,48715232,2000171
736544,48083737,1000001
736545,48083737,1000002
736546,48083737,1000009
736547,48083737,1000015
736548,48083737,1000016
736549,48083737,1000018
736550,48083737,1000019
736551,48083737,1000027
736552,48083737,1000029
736553,48083737,1000046
736554,48083737,1000090
736555,48083737,1000095
736556,48083737,1000100
736557,48083737,1000102
736558,48083737,1000103
736559,48083737,1000109
736560,48083737,1000110
736561,48083737,1000112
736562,48083737,2000137
736563,48083737,2000148
736750,45432022,1000001
736751,45432022,1000002
736752,45432022,1000009
736753,45432022,1000015
736754,45432022,1000016
736755,45432022,1000019
736756,45432022,1000027
736757,45432022,1000029
736758,45432022,1000068
736759,45432022,1000074
736760,45432022,1000079
736761,45432022,1000087
736762,45432022,1000090
736763,45432022,1000092
736764,45432022,1000095
736765,45432022,1000100
736766,45432022,1000102
736767,45432022,1000103
736768,45432022,1000106
736769,45432022,1000108
736770,45432022,1000110
736771,45432022,1000117
736772,45432022,2000137
736773,45432022,2000148
736774,45432022,2000171
737030,48658868,1000016
737031,48658868,1000018
737032,48658868,1000025
737033,48658868,1000026
737034,48658868,1000038
737292,48553591,1000002
737293,48553591,1000027
737294,48553591,1000038
737295,48553591,1000039
737296,48553591,1000046
737297,48553591,1000078
737298,48553591,1000095
737299,48553591,1000097
737300,48553591,1000101
737301,48553591,1000102
737302,48553591,1000103
737303,48553591,1000109
737304,48553591,1000110
737305,48553591,1000111
737306,48553591,1000114
737307,48553591,2000137
737308,48553591,2000141
737377,48629038,1000016
737378,48629038,1000018
737379,48629038,1000019
737380,48629038,1000074
737381,48629038,1000095
737382,48629038,1000100
737383,48629038,1000101
737384,48629038,1000102
737385,48629038,1000103
737386,48629038,1000105
737387,48629038,1000110
737388,48629038,1000111
737389,48629038,1000117
737390,48629038,2000148
739204,48313642,1000027
739205,48313642,1000029
739206,48313642,1000102
739207,48313642,1000111
739364,45479492,1000018
739365,45479492,2000142
739366,45479492,2000148
740264,47597489,1000002
740265,47597489,1000016
740266,47597489,1000025
740267,47597489,1000026
740268,47597489,1000027
740269,47597489,1000038
740270,47597489,1000045
740271,47597489,1000050
740272,47597489,1000068
740273,47597489,1000078
740274,47597489,1000079
740275,47597489,1000085
740276,47597489,1000087
740277,47597489,1000090
740278,47597489,1000095
740279,47597489,1000099
740280,47597489,1000101
740281,47597489,1000102
740282,47597489,1000103
740283,47597489,1000104
740284,47597489,1000105
740285,47597489,1000106
740286,47597489,1000108
740287,47597489,1000109
740288,47597489,1000110
740289,47597489,1000111
740290,47597489,1000117
740291,47597489,1000118
740601,48552134,1000016
740602,48552134,1000025
740603,48552134,1000026
740604,48552134,1000027
740605,48552134,1000068
740606,48552134,1000071
740607,48552134,1000078
740608,48552134,1000079
740609,48552134,1000085
740610,48552134,1000088
740611,48552134,1000090
740612,48552134,1000100
740613,48552134,1000102
740614,48552134,1000103
740615,48552134,1000105
740616,48552134,1000106
740617,48552134,1000107
740618,48552134,1000108
740619,48552134,1000109
740620,48552134,1000110
740621,48552134,1000111
740622,48552134,1000116
740623,48552134,1000117
740624,48552134,1000118
740991,46805870,1000001
740992,46805870,1000002
740993,46805870,1000016
740994,46805870,1000019
740995,46805870,1000027
740996,46805870,1000029
740997,46805870,1000100
740998,46805870,1000101
740999,46805870,1000102
741000,46805870,1000103
741001,46805870,1000104
741002,46805870,1000105
741003,46805870,1000108
741004,46805870,1000110
741005,46805870,1000111
741006,46805870,1000117
741007,46805870,2000148
742464,48658803,1000016
742465,48658803,1000018
742466,48658803,1000025
742467,48658803,1000026
742468,48658803,1000038
742469,48658803,1000097
742470,48658803,1000113
742564,48664311,1000016
742565,48664311,1000018
742566,48664311,1000027
742567,48664311,1000038
742568,48664311,1000045
742569,48664311,1000078
742570,48664311,1000102
742571,48664311,1000103
742572,48664311,1000108
742573,48664311,1000111
742574,48664311,1000114
742575,48664311,1000117
742649,46060824,1000002
742650,46060824,1000038
742651,46060824,1000040
742652,46060824,1000046
742653,46060824,1000068
742654,46060824,1000079
742655,46060824,1000088
742656,46060824,1000097
742657,46060824,1000100
742658,46060824,1000102
742659,46060824,1000103
742660,46060824,1000111
742661,46060824,2000133
742662,46060824,2000137
742663,46060824,2000140
742664,46060824,2000141
742665,46060824,2000145
742666,46060824,2000148
742667,46060824,2000149
743079,48715327,1000002
743080,48715327,1000004
743081,48715327,1000016
743082,48715327,1000019
743083,48715327,1000038
743084,48715327,1000074
743085,48715327,1000102
743086,48715327,1000103
743087,48715327,1000104
743088,48715327,1000105
743089,48715327,1000107
743090,48715327,1000110
743091,48715327,1000111
743092,48715327,1000117
743602,48138282,1000001
743603,48138282,1000015
743604,48138282,1000019
743605,48138282,1000029
743606,48138282,1000045
743607,48138282,1000046
743608,48138282,1000102
743609,48138282,1000103
743610,48138282,1000104
743611,48138282,1000105
743612,48138282,1000107
743613,48138282,1000110
743614,48138282,1000111
743615,48138282,1000112
743616,48138282,1000116
743617,48138282,1000117
743699,48675396,1000004
743700,48675396,1000027
744115,48715325,1000027
744116,48715325,1000078
744117,48715325,1000079
744118,48715325,1000085
744119,48715325,1000102
744120,48715325,1000103
744121,48715325,1000106
744122,48715325,1000108
744123,48715325,1000109
744124,48715325,1000111
744125,48715325,1000114
744159,48658646,1000016
744160,48658646,1000018
744161,48658646,1000025
744162,48658646,1000026
744163,48658646,1000102
744164,48658646,1000114
744408,48658851,1000016
744409,48658851,1000018
744410,48658851,1000025
744411,48658851,1000026
744412,48658851,1000102
744413,48658851,1000114
745245,47821445,1000004
745246,47821445,1000019
745247,47821445,1000027
745248,47821445,1000102
745249,47821445,1000111
745250,47821445,2000148
745409,48658781,1000016
745410,48658781,1000018
745411,48658781,1000025
745412,48658781,1000026
745413,48658781,1000038
745414,48658781,1000097
745415,48658781,1000113
746024,46826556,1000010
746025,46826556,1000018
746026,46826556,1000032
746027,46826556,1000038
746028,46826556,1000078
746029,46826556,1000079
746030,46826556,1000102
746031,46826556,1000112
746032,46826556,1000121
746033,46826556,1000126
746034,46826556,1000127
746035,46826556,1000128
746036,46826556,1000129
746037,46826556,1000131
746077,47815847,1000009
746078,47815847,1000015
746079,47815847,1000016
746080,47815847,1000019
746081,47815847,1000027
746082,47815847,1000029
746083,47815847,1000102
746084,47815847,1000103
746085,47815847,2000137
746086,47815847,2000148
747891,44127903,1000038
747892,44127903,1000040
747893,44127903,1000046
747894,44127903,1000078
747895,44127903,1000079
747896,44127903,1000090
747897,44127903,1000100
747898,44127903,1000102
747899,44127903,1000111
747900,44127903,2000128
747901,44127903,2000131
747902,44127903,2000133
747903,44127903,2000137
747904,44127903,2000140
747905,44127903,2000141
747906,44127903,2000142
747907,44127903,2000145
747908,44127903,2000146
747909,44127903,2000147
747910,44127903,2000169
747911,44127903,2000170
747912,44127903,2000172
748410,46097893,1000001
748411,46097893,1000009
748412,46097893,1000015
748413,46097893,1000019
748414,46097893,1000027
748415,46097893,1000029
748416,46097893,1000038
748417,46097893,1000078
748418,46097893,1000079
748419,46097893,1000097
748420,46097893,1000100
748421,46097893,1000102
748422,46097893,1000106
748423,46097893,1000111
748424,46097893,1000112
748425,46097893,1000117
748426,46097893,2000148
749294,47705112,1000027
749295,47705112,1000038
749296,47705112,1000040
749297,47705112,1000046
749298,47705112,1000102
749299,47705112,1000104
749300,47705112,1000108
749301,47705112,1000111
749302,47705112,1000112
749303,47705112,2000133
749304,47705112,2000140
749305,47705112,2000141
749306,47705112,2000145
749354,41443226,1000019
749355,41443226,1000027
749356,41443226,1000038
749357,41443226,1000040
749358,41443226,1000046
749359,41443226,1000097
749360,41443226,1000100
749361,41443226,1000102
749362,41443226,1000104
749363,41443226,1000105
749364,41443226,1000106
749365,41443226,1000110
749366,41443226,1000111
749367,41443226,1000112
749368,41443226,1000117
749369,41443226,2000133
749370,41443226,2000137
749371,41443226,2000138
749372,41443226,2000140
749373,41443226,2000141
749374,41443226,2000145
750000,42422387,1000027
750001,42422387,1000038
750002,42422387,1000040
750003,42422387,1000046
750004,42422387,1000102
750005,42422387,1000111
750006,42422387,1000112
750007,42422387,2000133
750008,42422387,2000137
750009,42422387,2000140
750010,42422387,2000141
750011,42422387,2000145
750138,46690700,1000016
750139,46690700,1000027
750140,46690700,1000029
750141,46690700,1000038
750142,46690700,1000039
750143,46690700,1000040
750144,46690700,1000078
750145,46690700,1000079
750146,46690700,1000090
750147,46690700,1000097
750148,46690700,1000102
750149,46690700,1000104
750150,46690700,1000105
750151,46690700,1000106
750152,46690700,1000107
750153,46690700,1000108
750154,46690700,1000109
750155,46690700,1000110
750156,46690700,1000111
750157,46690700,1000112
750158,46690700,1000115
750159,46690700,1000117
750160,46690700,1000118
750161,46690700,2000133
750162,46690700,2000137
750163,46690700,2000138
750164,46690700,2000139
750165,46690700,2000141
750166,46690700,2000167
750761,45718558,1000027
750762,45718558,1000038
750763,45718558,1000040
750764,45718558,1000100
750765,45718558,1000102
750766,45718558,1000111
750767,45718558,1000112
750768,45718558,1000117
750769,45718558,2000133
750770,45718558,2000137
750771,45718558,2000138
750772,45718558,2000141
751618,48658973,1000016
751619,48658973,1000025
751620,48658973,1000026
751621,48658973,1000038
752007,43953679,1000001
752008,43953679,1000002
752009,43953679,1000003
752010,43953679,1000004
752011,43953679,1000010
752012,43953679,1000015
752013,43953679,1000017
752014,43953679,1000020
752015,43953679,1000021
752016,43953679,1000033
752017,43953679,1000102
752018,43953679,1000103
752019,43953679,1000110
752020,43953679,1000111
752021,43953679,1000114
752022,43953679,1000116
752023,43953679,1000121
752024,43953679,1000122
752025,43953679,1000125
752026,43953679,1000126
752027,43953679,1000127
752028,43953679,1000128
752029,43953679,1000129
752030,43953679,1000131
752031,43953679,2000141
752332,48715308,1000016
752333,48715308,1000019
752334,48715308,1000027
752335,48715308,1000029
752336,48715308,1000038
752337,48715308,1000040
752338,48715308,1000046
752339,48715308,1000078
752340,48715308,1000085
752341,48715308,1000095
752342,48715308,1000100
752343,48715308,1000101
752344,48715308,1000102
752345,48715308,1000107
752346,48715308,1000108
752347,48715308,1000110
752348,48715308,1000111
752349,48715308,1000116
752350,48715308,2000137
